Location,Treatment,Treatment_Value,Age,Gender/Race,Outcome,Outcome_Value
NA,Vegetables,59.06692760637067,AGE_OVERALL,ASN,Depression,64.97362036700774
NA,Vegetables,46.10096316849896,65PLUS,BLK,Depression,50.711059485348855
NA,Vegetables,45.302215486175605,65PLUS,BLK,Depression,49.832437034793166
NA,Vegetables,54.93831116455358,65PLUS,OVERALL,Depression,60.43214228100894
NA,Vegetables,52.3740507226287,65PLUS,WHT,Depression,57.611455794891576
NA,Vegetables,54.11119948237139,5064,OVERALL,Depression,59.52231943060853
NA,Vegetables,50.38260185441158,AGE_OVERALL,BLK,Depression,55.42086203985274
NA,Vegetables,53.26208271376852,65PLUS,OVERALL,Depression,58.58829098514538
NA,Vegetables,42.29853270018022,65PLUS,FEMALE,Depression,46.528385970198244
NA,Vegetables,35.92539538664608,65PLUS,NAA,Depression,39.51793492531069
NA,Vegetables,54.737984397133836,5064,FEMALE,Depression,60.21178283684723
NA,Vegetables,53.87473621754858,AGE_OVERALL,ASN,Depression,59.262209839303445
NA,Vegetables,36.03764265319026,AGE_OVERALL,MALE,Depression,39.64140691850929
NA,Vegetables,63.06795777931641,AGE_OVERALL,NAA,Depression,69.37475355724806
NA,Vegetables,23.891077261703305,5064,FEMALE,Depression,26.28018498787364
NA,Vegetables,46.42865641821699,5064,OVERALL,Depression,51.07152206003869
NA,Vegetables,51.467147617584274,65PLUS,MALE,Depression,56.613862379342706
NA,Vegetables,44.396088082066804,5064,BLK,Depression,48.83569689027349
NA,Vegetables,57.363415237081874,5064,ASN,Depression,63.099756760790065
NA,Vegetables,39.942551691023695,AGE_OVERALL,OVERALL,Depression,43.93680686012607
NA,Vegetables,52.604272327031495,AGE_OVERALL,FEMALE,Depression,57.864699559734646
NA,Vegetables,42.89548998066236,AGE_OVERALL,OVERALL,Depression,47.1850389787286
NA,Vegetables,41.107842588747964,AGE_OVERALL,HIS,Depression,45.218626847622765
NA,Vegetables,58.73651757603362,65PLUS,ASN,Depression,64.61016933363699
NA,Vegetables,52.97976742797704,5064,ASN,Depression,58.277744170774746
NA,Vegetables,53.09538486232449,5064,MALE,Depression,58.40492334855694
NA,Vegetables,47.44421298254777,65PLUS,ASN,Depression,52.188634280802546
NA,Vegetables,78.02061209645629,5064,BLK,Depression,85.82267330610192
NA,Vegetables,52.90579609853017,65PLUS,WHT,Depression,58.19637570838319
NA,Vegetables,46.22827708713546,65PLUS,MALE,Depression,50.85110479584901
NA,Vegetables,42.22936762327416,AGE_OVERALL,MALE,Depression,46.45230438560158
NA,Vegetables,49.646560935169916,AGE_OVERALL,FEMALE,Depression,54.61121702868691
NA,Vegetables,52.93707008164395,5064,HIS,Depression,58.23077708980835
NA,Vegetables,70.43127359456784,5064,HIS,Depression,77.47440095402463
NA,Vegetables,52.70358735132116,65PLUS,FEMALE,Depression,57.97394608645328
NA,Vegetables,50.04645263293109,AGE_OVERALL,NAA,Depression,55.051097896224206
NA,Vegetables,56.04078098386679,65PLUS,WHT,Depression,61.644859082253475
NA,Vegetables,56.60226570583258,5064,OVERALL,Depression,62.26249227641584
NA,Vegetables,62.10744635119795,65PLUS,BLK,Depression,68.31819098631775
NA,Vegetables,43.49736263586211,65PLUS,WHT,Depression,47.847098899448326
NA,Vegetables,72.31928080130007,5064,HIS,Depression,79.55120888143009
NA,Vegetables,49.14479284110546,AGE_OVERALL,HIS,Depression,54.05927212521601
NA,Vegetables,45.43156517626244,65PLUS,WHT,Depression,49.97472169388869
NA,Vegetables,49.04158505591194,65PLUS,OVERALL,Depression,53.945743561503136
NA,Vegetables,47.82782228189116,AGE_OVERALL,HIS,Depression,52.61060451008028
NA,Vegetables,52.91456349375868,5064,WHT,Depression,58.20601984313455
NA,Vegetables,47.61460617553271,AGE_OVERALL,WHT,Depression,52.37606679308598
NA,Vegetables,59.93545362753854,5064,NAA,Depression,65.9289989902924
NA,Vegetables,67.71939703864189,65PLUS,FEMALE,Depression,74.49133674250608
NA,Vegetables,53.30744785787313,AGE_OVERALL,FEMALE,Depression,58.638192643660446
NA,Vegetables,65.81110703223202,65PLUS,BLK,Depression,72.39221773545522
NA,Vegetables,46.058134672902355,65PLUS,WHT,Depression,50.663948140192595
NA,Vegetables,55.011149937039995,5064,MALE,Depression,60.512264930744
NA,Vegetables,50.0574763555317,AGE_OVERALL,OVERALL,Depression,55.063223991084875
NA,Vegetables,47.325414201611146,5064,OVERALL,Depression,52.057955621772265
NA,Vegetables,29.49752355980179,5064,ASN,Depression,32.44727591578197
NA,Vegetables,53.876409328020486,AGE_OVERALL,NAA,Depression,59.264050260822536
NA,Vegetables,54.14326910170606,5064,NAA,Depression,59.55759601187667
NA,Vegetables,50.30324066950625,AGE_OVERALL,BLK,Depression,55.33356473645688
NA,Vegetables,59.787332096527194,65PLUS,NAA,Depression,65.76606530617993
NA,Vegetables,43.312158552118845,AGE_OVERALL,NAA,Depression,47.64337440733073
NA,Vegetables,61.671499643312046,65PLUS,NAA,Depression,67.83864960764326
NA,Vegetables,57.29945066761672,AGE_OVERALL,HIS,Depression,63.0293957343784
NA,Vegetables,62.72636178090455,AGE_OVERALL,BLK,Depression,68.998997958995
NA,Vegetables,55.93263841932965,AGE_OVERALL,WHT,Depression,61.525902261262615
NA,Vegetables,47.28440436381677,65PLUS,NAA,Depression,52.01284480019845
NA,Vegetables,40.18705069253788,AGE_OVERALL,HIS,Depression,44.20575576179167
NA,Vegetables,70.37982707750433,AGE_OVERALL,OVERALL,Depression,77.41780978525478
NA,Vegetables,37.60709704803164,AGE_OVERALL,FEMALE,Depression,41.36780675283481
NA,Vegetables,54.879351906362565,AGE_OVERALL,OVERALL,Depression,60.36728709699883
NA,Vegetables,31.389791230302993,AGE_OVERALL,OVERALL,Depression,34.52877035333329
NA,Vegetables,55.856468181112994,65PLUS,ASN,Depression,61.4421149992243
NA,Vegetables,58.82143400301173,5064,ASN,Depression,64.7035774033129
NA,Vegetables,55.23010281590609,5064,FEMALE,Depression,60.75311309749671
NA,Vegetables,52.716258229190046,AGE_OVERALL,NAA,Depression,57.98788405210905
NA,Vegetables,45.28427636485753,65PLUS,BLK,Depression,49.81270400134329
NA,Vegetables,64.79239786288645,AGE_OVERALL,FEMALE,Depression,71.27163764917509
NA,Vegetables,60.33784722612532,AGE_OVERALL,HIS,Depression,66.37163194873786
NA,Vegetables,64.79103257664411,65PLUS,WHT,Depression,71.27013583430853
NA,Vegetables,64.5153023481559,5064,HIS,Depression,70.96683258297149
NA,Vegetables,40.89980348911454,65PLUS,BLK,Depression,44.989783838026
NA,Vegetables,57.983755051926344,5064,HIS,Depression,63.78213055711898
NA,Vegetables,49.3758314878416,65PLUS,ASN,Depression,54.313414636625765
NA,Vegetables,40.73322959996902,AGE_OVERALL,MALE,Depression,44.80655255996593
NA,Vegetables,75.37845131302139,AGE_OVERALL,NAA,Depression,82.91629644432354
NA,Vegetables,51.56286145399415,65PLUS,NAA,Depression,56.71914759939357
NA,Vegetables,44.64599154925169,AGE_OVERALL,OVERALL,Depression,49.110590704176865
NA,Vegetables,42.279907791467686,AGE_OVERALL,FEMALE,Depression,46.50789857061446
NA,Vegetables,56.27923824543075,5064,BLK,Depression,61.90716206997383
NA,Vegetables,53.95349810484555,65PLUS,HIS,Depression,59.34884791533011
NA,Vegetables,57.0377146897065,65PLUS,OVERALL,Depression,62.741486158677155
NA,Vegetables,56.7780758795832,5064,HIS,Depression,62.455883467541526
NA,Vegetables,62.22230228447953,AGE_OVERALL,OVERALL,Depression,68.4445325129275
NA,Vegetables,61.75607819195808,5064,HIS,Depression,67.9316860111539
NA,Vegetables,53.01013782966077,AGE_OVERALL,ASN,Depression,58.31115161262685
NA,Vegetables,72.09717413201723,5064,WHT,Depression,79.30689154521896
NA,Vegetables,68.89410697603836,65PLUS,MALE,Depression,75.7835176736422
NA,Vegetables,49.08085650193634,65PLUS,NAA,Depression,53.98894215212998
NA,Vegetables,46.99430471269204,65PLUS,WHT,Depression,51.69373518396125
NA,Vegetables,51.48170079951356,65PLUS,MALE,Depression,56.629870879464924
NA,Vegetables,52.352223416920765,5064,ASN,Depression,57.587445758612844
NA,Vegetables,49.391977793312805,5064,ASN,Depression,54.33117557264409
NA,Vegetables,35.168826143493405,AGE_OVERALL,OVERALL,Depression,38.68570875784275
NA,Vegetables,77.76312337787624,5064,OVERALL,Depression,85.53943571566387
NA,Vegetables,38.025640895280944,5064,HIS,Depression,41.82820498480904
NA,Vegetables,58.919291022304286,5064,OVERALL,Depression,64.81122012453471
NA,Vegetables,64.54369476789599,5064,NAA,Depression,70.9980642446856
NA,Vegetables,50.21494726597491,5064,BLK,Depression,55.2364419925724
NA,Vegetables,52.34546247473851,65PLUS,HIS,Depression,57.58000872221237
NA,Vegetables,38.92991104614826,AGE_OVERALL,MALE,Depression,42.82290215076309
NA,Vegetables,44.57522242079389,5064,NAA,Depression,49.032744662873284
NA,Vegetables,57.50468488408985,5064,OVERALL,Depression,63.25515337249884
NA,Vegetables,49.58885988382622,AGE_OVERALL,NAA,Depression,54.54774587220884
NA,Vegetables,59.624260505740736,AGE_OVERALL,ASN,Depression,65.58668655631482
NA,Vegetables,60.63961483152697,5064,FEMALE,Depression,66.70357631467967
NA,Vegetables,47.22896518398943,AGE_OVERALL,OVERALL,Depression,51.95186170238838
NA,Vegetables,53.37254251227251,65PLUS,ASN,Depression,58.70979676349977
NA,Vegetables,36.7355770147347,5064,HIS,Depression,40.40913471620817
NA,Vegetables,67.23967271657219,AGE_OVERALL,HIS,Depression,73.96363998822942
NA,Vegetables,46.63361016610606,5064,OVERALL,Depression,51.29697118271667
NA,Vegetables,46.15121513424543,65PLUS,OVERALL,Depression,50.76633664766998
NA,Vegetables,54.22869052392426,65PLUS,ASN,Depression,59.651559576316686
NA,Vegetables,48.033296898574775,65PLUS,FEMALE,Depression,52.83662658843226
NA,Vegetables,58.47607489831529,5064,WHT,Depression,64.32368238814682
NA,Vegetables,52.3769807727183,5064,BLK,Depression,57.614678849990135
NA,Vegetables,50.767234683580966,AGE_OVERALL,MALE,Depression,55.84395815193907
NA,Vegetables,48.497521170054995,65PLUS,ASN,Depression,53.347273287060496
NA,Vegetables,39.1936196172772,AGE_OVERALL,ASN,Depression,43.112981579004924
NA,Vegetables,56.616971725557406,AGE_OVERALL,FEMALE,Depression,62.27866889811315
NA,Vegetables,54.620153916219955,5064,ASN,Depression,60.08216930784196
NA,Vegetables,51.584209210970855,65PLUS,OVERALL,Depression,56.742630132067944
NA,Vegetables,37.173836210176304,5064,MALE,Depression,40.891219831193936
NA,Vegetables,55.024593211040155,5064,ASN,Depression,60.527052532144175
NA,Vegetables,55.54656085507255,65PLUS,BLK,Depression,61.10121694057981
NA,Vegetables,59.017128181573256,AGE_OVERALL,OVERALL,Depression,64.91884099973059
NA,Vegetables,64.74917252430798,65PLUS,MALE,Depression,71.22408977673878
NA,Vegetables,66.87553247231325,5064,OVERALL,Depression,73.56308571954459
NA,Vegetables,48.662657341932174,AGE_OVERALL,OVERALL,Depression,53.528923076125395
NA,Vegetables,53.614838036599174,AGE_OVERALL,WHT,Depression,58.9763218402591
NA,Vegetables,52.531608847795425,5064,BLK,Depression,57.78476973257497
NA,Vegetables,62.07613856976359,AGE_OVERALL,OVERALL,Depression,68.28375242673995
NA,Vegetables,47.6543167878102,AGE_OVERALL,FEMALE,Depression,52.41974846659123
NA,Vegetables,61.31430817152415,AGE_OVERALL,NAA,Depression,67.44573898867657
NA,Vegetables,40.45329655151862,AGE_OVERALL,ASN,Depression,44.49862620667049
NA,Vegetables,45.85486233747845,AGE_OVERALL,NAA,Depression,50.4403485712263
NA,Vegetables,47.13098750280183,65PLUS,FEMALE,Depression,51.84408625308202
NA,Vegetables,56.112120526152175,5064,FEMALE,Depression,61.7233325787674
NA,Vegetables,50.64453501748586,5064,FEMALE,Depression,55.708988519234445
NA,Vegetables,53.712116331349236,AGE_OVERALL,BLK,Depression,59.08332796448416
NA,Vegetables,45.33993271215668,AGE_OVERALL,NAA,Depression,49.87392598337235
NA,Vegetables,34.802995136418936,65PLUS,NAA,Depression,38.28329465006083
NA,Vegetables,41.05893629577791,65PLUS,FEMALE,Depression,45.164829925355704
NA,Vegetables,51.046246020040016,AGE_OVERALL,MALE,Depression,56.150870622044025
NA,Vegetables,58.186106764268544,AGE_OVERALL,ASN,Depression,64.0047174406954
NA,Vegetables,53.65996390120457,AGE_OVERALL,ASN,Depression,59.025960291325035
NA,Vegetables,58.0675555901916,5064,BLK,Depression,63.87431114921077
NA,Vegetables,38.886609661120204,5064,FEMALE,Depression,42.775270627232224
NA,Vegetables,67.57061240819492,65PLUS,HIS,Depression,74.32767364901441
NA,Vegetables,34.36338944968971,65PLUS,FEMALE,Depression,37.799728394658686
NA,Vegetables,51.29658172145147,5064,BLK,Depression,56.426239893596616
NA,Vegetables,36.55306532374419,AGE_OVERALL,MALE,Depression,40.20837185611862
NA,Vegetables,61.24040573529034,5064,OVERALL,Depression,67.36444630881938
NA,Vegetables,47.90895882106126,5064,MALE,Depression,52.69985470316739
NA,Vegetables,46.305862292402594,65PLUS,OVERALL,Depression,50.93644852164286
NA,Vegetables,51.36808231451149,AGE_OVERALL,HIS,Depression,56.504890545962645
NA,Vegetables,41.16974139887266,65PLUS,HIS,Depression,45.28671553875993
NA,Vegetables,47.53580378960189,AGE_OVERALL,FEMALE,Depression,52.28938416856209
NA,Vegetables,56.061704945534174,65PLUS,MALE,Depression,61.6678754400876
NA,Vegetables,34.244522524905165,65PLUS,HIS,Depression,37.66897477739568
NA,Vegetables,44.059868055724834,AGE_OVERALL,BLK,Depression,48.46585486129732
NA,Vegetables,43.458036837912616,AGE_OVERALL,WHT,Depression,47.80384052170388
NA,Vegetables,47.13371356755393,AGE_OVERALL,WHT,Depression,51.84708492430933
NA,Vegetables,46.20286541275546,65PLUS,NAA,Depression,50.823151954031005
NA,Vegetables,29.046993184756978,65PLUS,OVERALL,Depression,31.951692503232678
NA,Vegetables,35.648607026928076,5064,OVERALL,Depression,39.21346772962089
NA,Vegetables,55.76491233126234,65PLUS,BLK,Depression,61.34140356438858
NA,Vegetables,57.58048301548858,5064,NAA,Depression,63.33853131703744
NA,Vegetables,61.625301286679054,5064,OVERALL,Depression,67.78783141534697
NA,Vegetables,78.07258402449803,AGE_OVERALL,ASN,Depression,85.87984242694783
NA,Vegetables,65.29776242899732,AGE_OVERALL,WHT,Depression,71.82753867189706
NA,Vegetables,60.72547083995169,65PLUS,ASN,Depression,66.79801792394686
NA,Vegetables,53.98039977633354,AGE_OVERALL,HIS,Depression,59.3784397539669
NA,Vegetables,23.61459344438606,5064,NAA,Depression,25.976052788824667
NA,Vegetables,45.12426617646712,AGE_OVERALL,WHT,Depression,49.636692794113834
NA,Vegetables,59.857338862704616,5064,OVERALL,Depression,65.84307274897509
NA,Vegetables,67.61157597252605,65PLUS,MALE,Depression,74.37273356977866
NA,Vegetables,44.63008014574297,65PLUS,MALE,Depression,49.09308816031727
NA,Vegetables,53.24646023761132,65PLUS,WHT,Depression,58.571106261372464
NA,Vegetables,53.060905407949996,65PLUS,BLK,Depression,58.366995948745
NA,Vegetables,43.37325649172081,AGE_OVERALL,NAA,Depression,47.710582140892896
NA,Vegetables,43.40359147042888,65PLUS,MALE,Depression,47.74395061747177
NA,Vegetables,41.405769715904796,5064,MALE,Depression,45.54634668749528
NA,Vegetables,59.41366394473911,5064,BLK,Depression,65.35503033921303
NA,Vegetables,56.51726864364645,5064,FEMALE,Depression,62.1689955080111
NA,Vegetables,34.79852183211394,5064,HIS,Depression,38.27837401532534
NA,Vegetables,53.78625298558463,5064,FEMALE,Depression,59.1648782841431
NA,Vegetables,46.98502816841077,65PLUS,ASN,Depression,51.68353098525185
NA,Vegetables,50.635565010468596,AGE_OVERALL,FEMALE,Depression,55.69912151151546
NA,Vegetables,58.799889158409435,AGE_OVERALL,HIS,Depression,64.67987807425038
NA,Vegetables,32.15984734072468,65PLUS,ASN,Depression,35.37583207479715
NA,Vegetables,47.45202079396419,5064,WHT,Depression,52.19722287336061
NA,Vegetables,70.26209778275549,65PLUS,MALE,Depression,77.28830756103105
NA,Vegetables,59.51714208408009,AGE_OVERALL,WHT,Depression,65.46885629248811
NA,Vegetables,57.30916047128893,5064,ASN,Depression,63.040076518417834
NA,Vegetables,68.57357441575599,65PLUS,ASN,Depression,75.43093185733159
NA,Vegetables,57.79473877113948,65PLUS,NAA,Depression,63.57421264825343
NA,Vegetables,39.86695101371771,65PLUS,MALE,Depression,43.85364611508948
NA,Vegetables,58.657176789602104,65PLUS,ASN,Depression,64.52289446856231
NA,Vegetables,67.08818331334953,65PLUS,FEMALE,Depression,73.79700164468449
NA,Vegetables,55.58511742800065,AGE_OVERALL,NAA,Depression,61.14362917080072
NA,Vegetables,49.84684095718504,5064,OVERALL,Depression,54.831525052903544
NA,Vegetables,49.62215510607914,5064,FEMALE,Depression,54.58437061668706
NA,Vegetables,46.46612431316912,5064,HIS,Depression,51.112736744486035
NA,Vegetables,49.11064237000974,AGE_OVERALL,BLK,Depression,54.02170660701072
NA,Vegetables,55.247844199715615,5064,ASN,Depression,60.77262861968718
NA,Vegetables,67.42947224162506,AGE_OVERALL,ASN,Depression,74.17241946578757
NA,Vegetables,53.36235069108983,AGE_OVERALL,OVERALL,Depression,58.69858576019882
NA,Vegetables,51.86968623729373,65PLUS,NAA,Depression,57.056654861023105
NA,Vegetables,52.21449241633731,AGE_OVERALL,OVERALL,Depression,57.43594165797104
NA,Vegetables,73.86185856774452,AGE_OVERALL,FEMALE,Depression,81.24804442451898
NA,Vegetables,34.040499742213186,65PLUS,ASN,Depression,37.44454971643451
NA,Vegetables,57.06333795324795,5064,NAA,Depression,62.769671748572755
NA,Vegetables,59.01391908623729,AGE_OVERALL,WHT,Depression,64.91531099486102
NA,Vegetables,69.66559536929412,AGE_OVERALL,NAA,Depression,76.63215490622355
NA,Vegetables,48.83330283059232,65PLUS,WHT,Depression,53.716633113651554
NA,Vegetables,59.03171628285271,AGE_OVERALL,FEMALE,Depression,64.93488791113799
NA,Vegetables,48.546146630106364,65PLUS,ASN,Depression,53.40076129311701
NA,Vegetables,57.79783216793709,65PLUS,HIS,Depression,63.577615384730805
NA,Vegetables,53.20658859071999,AGE_OVERALL,WHT,Depression,58.52724744979199
NA,Vegetables,47.5869618349275,AGE_OVERALL,MALE,Depression,52.34565801842025
NA,Vegetables,36.85087912081201,AGE_OVERALL,HIS,Depression,40.53596703289321
NA,Vegetables,59.015174630052755,AGE_OVERALL,WHT,Depression,64.91669209305803
NA,Vegetables,51.45004355646892,65PLUS,BLK,Depression,56.59504791211582
NA,Vegetables,35.815742565770506,65PLUS,FEMALE,Depression,39.39731682234756
NA,Vegetables,53.96712521275465,5064,WHT,Depression,59.36383773403012
NA,Vegetables,48.42582332140162,65PLUS,HIS,Depression,53.26840565354179
NA,Vegetables,46.536772252056394,5064,NAA,Depression,51.190449477262035
NA,Vegetables,57.69552060201956,5064,ASN,Depression,63.46507266222152
NA,Vegetables,49.18374520449138,5064,OVERALL,Depression,54.10211972494052
NA,Vegetables,76.21799900656796,AGE_OVERALL,FEMALE,Depression,83.83979890722476
NA,Vegetables,46.69733911197282,65PLUS,WHT,Depression,51.36707302317011
NA,Vegetables,61.68647755343762,5064,BLK,Depression,67.85512530878138
NA,Vegetables,54.04047543389175,AGE_OVERALL,ASN,Depression,59.44452297728093
NA,Vegetables,40.033795038244804,5064,NAA,Depression,44.03717454206929
NA,Vegetables,35.13931197617491,65PLUS,BLK,Depression,38.653243173792404
NA,Vegetables,43.5363069278989,65PLUS,HIS,Depression,47.88993762068879
NA,Vegetables,47.76598851218646,65PLUS,ASN,Depression,52.54258736340511
NA,Vegetables,58.99461610568166,AGE_OVERALL,FEMALE,Depression,64.89407771624983
NA,Vegetables,43.05257431488482,65PLUS,MALE,Depression,47.35783174637331
NA,Vegetables,33.317449243905855,AGE_OVERALL,WHT,Depression,36.64919416829645
NA,Vegetables,52.54498749556437,65PLUS,NAA,Depression,57.79948624512081
NA,Vegetables,62.38314375997868,5064,NAA,Depression,68.62145813597655
NA,Vegetables,45.319248100439644,5064,OVERALL,Depression,49.85117291048361
NA,Vegetables,40.97920341319515,5064,WHT,Depression,45.07712375451467
NA,Vegetables,51.55823268582598,65PLUS,ASN,Depression,56.71405595440858
